danceability,energy,valence,tempo
0.879,0.832,0.848,0.351599749
0.801,0.783,0.0355,0.534017503
0.704,0.657,0.515,0.558792971
0.418,0.513,0.311,0.493345161
0.445,0.968,0.629,0.656970847
0.642,0.609,0.678,0.492786655
0.476,0.659,0.492,0.72284575
0.775,0.91,0.962,0.487328906
0.537,0.572,0.126,0.403039748
0.494,0.457,0.483,0.439231726
0.515,0.934,0.894,0.625197633
0.381,0.431,0.371,0.513623838
0.54,0.382,0.94,0.681598476
0.124,0.475,0.458,0.767608323
0.396,0.898,0.352,0.676477473
0.309,0.107,0.0766,0.541393061
0.578,0.969,0.684,0.431194996
0.616,0.94,0.0391,0.566722928
0.418,0.392,0.174,0.550735708
0.243,0.0563,0.0376,0.351579215
0.388,0.559,0.375,0.847240531
0.384,0.0298,0.0768,0.452015753
0.482,0.873,0.441,0.591116477
0.139,0.0375,0.0339,0.283252638
0.659,0.395,0.342,0.533471317
0.275,0.363,0.291,0.656901034
0.567,0.457,0.311,0.655705996
0.613,0.885,0.929,0.45168722
0.803,0.684,0.961,0.466368523
0.595,0.737,0.866,0.529602845
0.771,0.458,0.707,0.447970695
0.802,0.659,0.12,0.525648133
0.74,0.806,0.896,0.393935287
0.789,0.74,0.0376,0.52582472
0.567,0.707,0.751,0.706004345
0.887,0.788,0.0754,0.533894303
0.47,0.886,0.119,0.571014386
0.392,0.814,0.302,0.483903953
0.607,0.853,0.389,0.480384547
0.485,0.781,0.458,0.529808178
0.849,0.628,0.942,0.591231464
0.209,0.689,0.191,0.303518995
0.741,0.867,0.561,0.459990883
0.632,0.579,0.266,0.492753802
0.801,0.643,0.568,0.472421737
0.545,0.661,0.393,0.462007252
0.606,0.422,0.55,0.607974309
0.46,0.664,0.58,0.333156747
0.811,0.678,0.426,0.377713988
0.85,0.909,0.642,0.533832703
0.609,0.772,0.573,0.386025864
0.881,0.699,0.901,0.492905748
0.286,0.947,0.326,0.688140382
0.467,0.329,0.241,0.461986719
0.835,0.805,0.891,0.505036816
0.75,0.721,0.754,0.430476331
0.607,0.807,0.565,0.525841146
0.737,0.833,0.965,0.509053128
0.498,0.507,0.289,0.312524897
0.737,0.833,0.965,0.509053128
0.391,0.719,0.13,0.558521932
0.703,0.67,0.706,0.533943583
0.792,0.803,0.881,0.545548999
0.614,0.268,0.795,0.451867913
0.734,0.735,0.883,0.426525726
0.467,0.329,0.241,0.461986719
0.598,0.244,0.225,0.48092252
0.75,0.721,0.754,0.430476331
0.682,0.625,0.524,0.493176788
0.315,0.186,0.0367,0.523019872
0.542,0.694,0.343,0.504088178
0.554,0.852,0.505,0.52563992
0.67,0.483,0.547,0.492786655
0.158,0.0941,0.0292,0.326438254
0.526,0.923,0.775,0.499357308
0.297,0.34,0.129,0.492803082
0.913,0.671,0.867,0.484548699
0.899,0.792,0.799,0.451679007
0.264,0.377,0.0621,0.8815763
0.444,0.438,0.37,0.39911789
0.0892,0.0787,0.0286,0.290414649
0.357,0.269,0.0847,0.382042405
0.697,0.298,0.561,0.437067518
0.866,0.942,0.6,0.488528051
0.402,0.741,0.356,0.524974641
0.707,0.711,0.704,0.492790762
0.334,0.783,0.308,0.34472931
0.326,0.396,0.411,0.272320714
0.272,0.831,0.45,0.640034989
0.683,0.643,0.659,0.497049366
0.455,0.649,0.0719,0.677573951
0.703,0.809,0.649,0.51750463
0.833,0.325,0.864,0.418961262
0.474,0.629,0.359,0.473349842
0.679,0.628,0.975,0.522703659
0.791,0.767,0.307,0.52560296
0.479,0.29,0.374,0.633000283
0.658,0.824,0.829,0.443572464
0.615,0.475,0.428,0.565462184
0.689,0.785,0.498,0.5257508
0.683,0.897,0.659,0.441527348
0.567,0.558,0.704,0.534013396
0.614,0.562,0.815,0.705018747
0.249,0.646,0.0823,0.40231287
0.412,0.833,0.669,0.738566037
0.295,0.529,0.462,0.449391599
0.426,0.975,0.273,0.587243899
0.627,0.557,0.138,0.492811295
0.459,0.946,0.241,0.423125413
0.564,0.672,0.666,0.45183506
0.508,0.882,0.108,0.54817726
0.345,0.478,0.293,0.538879786
0.621,0.888,0.651,0.422928294
0.612,0.984,0.754,0.472294431
0.918,0.753,0.859,0.468097426
0.781,0.941,0.307,0.53387377
0.588,0.734,0.51,0.464052368
0.792,0.948,0.227,0.541959779
0.573,0.656,0.668,0.336548847
0.409,0.474,0.353,0.433433125
0.486,0.892,0.496,0.55441938
0.682,0.944,0.108,0.525644027
0.487,0.938,0.733,0.648010119
0.687,0.987,0.251,0.472286218
0.519,0.524,0.357,0.328586037
0.197,0.0935,0.0369,0.205000267
0.505,0.965,0.349,0.426402526
0.612,0.305,0.606,0.410632959
0.209,0.872,0.294,0.320890159
0.668,0.236,0.405,0.54168874
0.863,0.656,0.622,0.382239525
0.59,0.536,0.19,0.566587408
0.775,0.829,0.836,0.722964843
0.295,0.102,0.0457,0.345805254
0.481,0.926,0.523,0.615822132
0.145,0.296,0.0328,0.32684892
0.343,0.963,0.55,0.622142279
0.662,0.931,0.216,0.488482877
0.512,0.138,0.195,0.286587244
0.703,0.68,0.6,0.563992
0.763,0.758,0.515,0.380798088
0.702,0.891,0.825,0.492835935
0.782,0.569,0.742,0.394588246
0.905,0.535,0.561,0.49693438
0.216,0.398,0.214,0.273039379
0.46,0.81,0.909,0.607925029
0.317,0.856,0.699,0.838078577
0.685,0.818,0.864,0.492860575
0.654,0.306,0.972,0.762934946
0.803,0.503,0.272,0.525656347
0.48,0.751,0.789,0.728402058
0.735,0.862,0.96,0.574763764
0.736,0.848,0.69,0.389964149
0.794,0.722,0.438,0.521598968
0.496,0.731,0.296,0.398333518
0.667,0.778,0.533,0.348351382
0.727,0.696,0.467,0.542395085
0.707,0.719,0.93,0.498971282
0.528,0.923,0.267,0.534140702
0.803,0.594,0.844,0.45504236
0.628,0.559,0.476,0.607337777
0.302,0.685,0.0668,0.607058524
0.556,0.757,0.547,0.445379394
0.662,0.72,0.0789,0.555437831
0.505,0.767,0.0552,0.566558662
0.42,0.788,0.242,0.587169979
0.457,0.595,0.199,0.574977311
0.31,0.13,0.0809,0.426357353
0.686,0.822,0.801,0.422911867
0.414,0.487,0.146,0.533376864
0.625,0.632,0.344,0.533865556
0.837,0.644,0.628,0.513356906
0.393,0.658,0.325,0.717786347
0.23,0.0498,0.0693,0.511496589
0.633,0.368,0.165,0.558123586
0.479,0.372,0.272,0.59467695
0.64,0.8,0.552,0.550218269
0.566,0.719,0.448,0.608298735
0.518,0.563,0.282,0.656108449
0.411,0.468,0.179,0.613530617
0.712,0.638,0.637,0.525910959
0.191,0.917,0.362,0.666658453
0.581,0.319,0.289,0.344951069
0.612,0.568,0.23,0.477386687
0.379,0.331,0.408,0.489661488
0.472,0.908,0.198,0.71013975
0.506,0.969,0.181,0.566817381
0.558,0.689,0.546,0.608269988
0.692,0.594,0.486,0.410612426
0.224,0.493,0.0739,0.586915366
0.679,0.677,0.587,0.463970235
0.682,0.795,0.78,0.492831828
0.65,0.913,0.0982,0.533734143
0.785,0.566,0.611,0.657106367
0.777,0.816,0.179,0.541947459
0.691,0.96,0.645,0.644827459
0.75,0.626,0.896,0.513361012
0.619,0.697,0.759,0.691852801
0.516,0.876,0.845,0.529976551
0.644,0.801,0.764,0.337386605
0.656,0.494,0.238,0.575954695
0.472,0.55,0.395,0.608183748
0.7,0.913,0.873,0.53375057
0.554,0.384,0.7,0.623177157
0.801,0.626,0.141,0.533705397
0.111,0.116,0.0502,0.297634154
0.49,0.996,0.54,0.566743461
0.785,0.692,0.944,0.418957155
0.554,0.549,0.0777,0.542013166
0.413,0.988,0.642,0.669196368
0.581,0.319,0.289,0.344951069
0.545,0.698,0.407,0.297523274
0.379,0.331,0.408,0.489661488
0.707,0.653,0.64,0.505275002
0.506,0.969,0.181,0.566817381
0.798,0.345,0.486,0.509899099
0.692,0.594,0.486,0.410612426
0.79,0.44,0.787,0.452262153
0.737,0.743,0.967,0.484478886
0.621,0.967,0.315,0.460015523
0.498,0.854,0.517,0.558000386
0.663,0.553,0.504,0.67300324
0.694,0.641,0.784,0.447662696
0.814,0.295,0.575,0.513434932
0.552,0.731,0.52,0.545865211
0.491,0.481,0.0546,0.51274912
0.701,0.852,0.864,0.488441811
0.873,0.869,0.798,0.480244921
0.638,0.601,0.442,0.566570982
0.515,0.938,0.924,0.722307778
0.654,0.79,0.848,0.451679007
0.628,0.57,0.649,0.583609506
0.803,0.727,0.502,0.550271655
0.459,0.624,0.352,0.635312332
0.602,0.226,0.443,0.357106777
0.724,0.951,0.593,0.427043165
0.671,0.729,0.686,0.574940351
0.171,0.0115,0.083,0.297338475
0.655,0.595,0.695,0.492938601
0.544,0.738,0.375,0.4838711
0.0939,0.5,0.0404,0.319838855
0.801,0.57,0.565,0.378050734
0.662,0.308,0.116,0.414160579
0.555,0.496,0.543,0.629554797
0.637,0.842,0.559,0.755826321
0.356,0.611,0.393,0.531339961
0.585,0.881,0.644,0.558493185
0.77,0.759,0.972,0.521865901
0.425,0.522,0.265,0.657204926
0.232,0.11,0.0605,0.411647304
0.554,0.97,0.166,0.574886964
0.581,0.888,0.629,0.492967348
0.612,0.627,0.502,0.390062709
0.566,0.681,0.728,0.632396605
0.545,0.216,0.315,0.554329034
0.109,0.501,0.0625,0.38000961
0.526,0.674,0.417,0.258707142
0.732,0.678,0.0611,0.348983807
0.222,0.511,0.24,0.262756307
0.754,0.65,0.924,0.427186898
0.602,0.71,0.558,0.432262728
0.209,0.0314,0.0983,0.335222396
0.335,0.568,0.222,0.706324664
0.415,0.806,0.0931,0.534099636
0.635,0.442,0.342,0.529763005
0.378,0.154,0.251,0.495985742
0.625,0.827,0.823,0.39404206
0.666,0.873,0.945,0.468183666
0.78,0.423,0.271,0.418854489
0.42,0.969,0.182,0.714714567
0.549,0.467,0.57,0.779591552
0.684,0.622,0.368,0.517332151
0.79,0.496,0.356,0.45995803
0.505,0.474,0.234,0.341205797
0.636,0.759,0.18,0.533968223
0.228,0.872,0.278,0.37667911
0.362,0.347,0.0249,0.274747749
0.894,0.569,0.827,0.451752927
0.407,0.927,0.0387,0.558489078
0.691,0.805,0.866,0.585211103
0.529,0.871,0.236,0.542087086
0.52,0.992,0.38,0.369755284
0.574,0.669,0.345,0.418854489
0.637,0.706,0.858,0.497336832
0.8,0.842,0.42,0.537964001
0.534,0.807,0.964,0.607140657
0.653,0.71,0.72,0.390140735
0.366,0.482,0.278,0.696805431
0.542,0.385,0.239,0.492326709
0.638,0.832,0.648,0.50951718
0.601,0.588,0.475,0.517623723
0.774,0.817,0.834,0.381964379
0.747,0.318,0.603,0.410727412
0.646,0.679,0.686,0.433708271
0.43,0.52,0.464,0.627197575
0.68,0.533,0.412,0.410444053
0.733,0.628,0.844,0.595629694
0.44,0.843,0.237,0.636889289
0.829,0.854,0.52,0.517373217
0.601,0.63,0.672,0.636035104
0.708,0.473,0.195,0.53386145
0.618,0.413,0.462,0.3589712
0.819,0.883,0.42,0.525619387
0.682,0.934,0.484,0.447744829
0.608,0.527,0.685,0.39416526
0.47,0.527,0.43,0.505492655
0.59,0.868,0.719,0.492860575
0.662,0.709,0.907,0.328803689
0.405,0.575,0.213,0.681565622
0.735,0.859,0.695,0.398255492
0.498,0.754,0.393,0.534099636
0.165,0.0436,0.0381,0.579568554
0.775,0.659,0.209,0.443506758
0.794,0.636,0.304,0.510104432
0.425,0.731,0.589,0.369385685
0.735,0.803,0.737,0.541922819
0.639,0.497,0.101,0.533865556
0.179,0.167,0.0399,0.510317979
0.239,0.55,0.0497,0.513061226
0.45,0.849,0.161,0.574624138
0.846,0.631,0.37,0.525611173
0.536,0.378,0.558,0.303256169
0.805,0.233,0.89,0.492798975
0.571,0.824,0.242,0.542165112
0.603,0.659,0.653,0.521668782
0.513,0.775,0.205,0.574652885
0.647,0.353,0.564,0.574952671
0.513,0.662,0.261,0.550817841
0.546,0.525,0.37,0.336614553
0.438,0.95,0.408,0.616093172
0.633,0.738,0.439,0.533877876
0.534,0.925,0.557,0.632721031
0.79,0.865,0.0595,0.53378753
0.715,0.745,0.687,0.607957882
0.666,0.513,0.353,0.377586681
0.834,0.64,0.934,0.312142977
0.562,0.77,0.273,0.55433314
0.522,0.725,0.809,0.445013901
0.599,0.841,0.539,0.533508277
0.398,0.848,0.411,0.619949324
0.79,0.543,0.457,0.525623493
0.824,0.657,0.82,0.365623986
0.606,0.78,0.728,0.394272033
0.536,0.521,0.455,0.541820153
0.67,0.889,0.968,0.431182676
0.695,0.723,0.679,0.496950806
0.613,0.435,0.339,0.303847528
0.653,0.85,0.496,0.504030685
0.534,0.948,0.0677,0.56257931
0.636,0.466,0.296,0.559351477
0.395,0.348,0.108,0.299658737
0.47,0.778,0.448,0.624232568
0.523,0.954,0.181,0.570747453
0.6,0.939,0.833,0.656823007
0.482,0.986,0.297,0.558489078
0.496,0.28,0.297,0.344836083
0.516,0.439,0.292,0.344725203
0.41,0.959,0.523,0.677754644
0.447,0.585,0.415,0.837310632
0.623,0.17,0.434,0.478844551
0.624,0.655,0.901,0.5929809
0.474,0.0118,0.0656,0.324836658
0.814,0.959,0.659,0.525722053
0.663,0.879,0.752,0.39884685
0.671,0.78,0.748,0.607797722
0.529,0.27,0.227,0.489049596
0.68,0.749,0.961,0.527192237
0.66,0.522,0.524,0.55778684
0.688,0.89,0.227,0.513324052
0.662,0.29,0.283,0.609399319
0.743,0.759,0.74,0.470692834
0.207,0.977,0.42,0.526793891
0.866,0.283,0.691,0.406070462
0.557,0.979,0.229,0.558550678
0.79,0.924,0.467,0.458689073
0.686,0.816,0.871,0.46790852
0.748,0.923,0.327,0.513381545
0.712,0.887,0.63,0.402600336
0.583,0.153,0.352,0.449021999
0.802,0.369,0.494,0.598890381
0.792,0.833,0.293,0.517475884
0.204,0.157,0.0668,0.330889872
0.904,0.72,0.696,0.498778269
0.677,0.743,0.469,0.525533147
0.792,0.847,0.505,0.457637768
0.487,0.81,0.702,0.507143532
0.773,0.959,0.979,0.533923049
0.496,0.506,0.793,0.622577585
0.572,0.716,0.416,0.531459055
0.42,0.914,0.301,0.698949106
0.519,0.944,0.215,0.698329001
0.559,0.967,0.806,0.550259335
0.663,0.663,0.919,0.493870813
0.765,0.725,0.674,0.574866431
0.662,0.751,0.844,0.780581256
0.465,0.854,0.199,0.34958338
0.353,0.953,0.545,0.773509591
0.355,0.536,0.265,0.60728439
0.814,0.701,0.786,0.472257471
0.388,0.00606,0.251,0.275281614
0.32,0.426,0.49,0.77552596
0.944,0.874,0.836,0.493028948
0.66,0.801,0.703,0.657829138
0.439,0.915,0.34,0.377783801
0.783,0.906,0.126,0.521566115
0.557,0.0958,0.202,0.463309063
0.798,0.941,0.313,0.517521057
0.552,0.41,0.626,0.582508922
0.612,0.752,0.715,0.492848255
0.419,0.856,0.721,0.624248995
0.866,0.795,0.743,0.406518088
0.26,0.279,0.0526,0.307424427
0.656,0.806,0.354,0.533992863
0.17,0.138,0.0703,0.616959677
0.629,0.645,0.52,0.311448952
0.576,0.687,0.195,0.472327284
0.655,0.426,0.795,0.53869088
0.68,0.717,0.664,0.529902631
0.802,0.845,0.461,0.525631707
0.531,0.549,0.308,0.597793903
0.809,0.562,0.787,0.714349074
0.245,0.0301,0.0377,0.270152398
0.46,0.993,0.362,0.575014271
0.555,0.742,0.352,0.344343284
0.44,0.895,0.451,0.430385985
0.449,0.385,0.179,0.50634684
0.797,0.758,0.88,0.566907727
0.487,0.303,0.478,0.339534387
0.41,0.423,0.594,0.68132333
0.622,0.829,0.752,0.353455958
0.556,0.81,0.407,0.706460184
0.451,0.0337,0.0794,0.342125688
0.876,0.619,0.677,0.484532272
0.743,0.643,0.963,0.40202951
0.425,0.917,0.725,0.733851594
0.646,0.557,0.403,0.624129902
0.756,0.807,0.596,0.492700415
0.371,0.84,0.228,0.357008217
0.759,0.741,0.0622,0.517434817
0.61,0.84,0.657,0.521512729
0.876,0.619,0.677,0.484532272
0.674,0.888,0.686,0.327596332
0.932,0.604,0.749,0.418755929
0.34,0.935,0.289,0.699248892
0.499,0.879,0.946,0.694772635
0.708,0.516,0.505,0.410649386
0.503,0.711,0.206,0.739403795
0.873,0.522,0.535,0.357271044
0.701,0.62,0.963,0.336807566
0.761,0.425,0.879,0.362515246
0.768,0.98,0.871,0.51739375
0.491,0.566,0.184,0.509599313
0.546,0.838,0.831,0.496437474
0.649,0.76,0.654,0.435313975
0.583,0.761,0.709,0.769029227
0.568,0.317,0.761,0.465814124
0.674,0.76,0.645,0.406152595
0.669,0.428,0.682,0.575141577
0.4,0.93,0.452,0.718829438
0.445,0.928,0.37,0.441777854
0.663,0.788,0.616,0.525520827
0.353,0.762,0.169,0.607818256
0.777,0.72,0.864,0.496844033
0.472,0.855,0.167,0.636154197
0.515,0.877,0.414,0.488610184
0.657,0.702,0.373,0.582989401
0.773,0.959,0.979,0.533923049
0.263,0.0346,0.171,0.329653768
0.77,0.951,0.471,0.517438924
0.766,0.191,0.262,0.427215645
0.598,0.402,0.225,0.390206442
0.688,0.684,0.96,0.489484902
0.559,0.719,0.602,0.603645891
0.68,0.468,0.348,0.349041301
0.777,0.72,0.864,0.496844033
0.722,0.519,0.824,0.305449125
0.69,0.376,0.45,0.363796523
0.51,0.549,0.406,0.61078737
0.52,0.94,0.739,0.520572304
0.59,0.635,0.567,0.78865084
0.418,0.91,0.533,0.739346302
0.521,0.354,0.536,0.574188832
0.468,0.983,0.161,0.702369952
0.757,0.895,0.802,0.386292797
0.558,0.983,0.0867,0.441408255
0.355,0.87,0.184,0.470146649
0.353,0.953,0.545,0.773509591
0.596,0.921,0.232,0.574804831
0.592,0.542,0.493,0.314138813
0.498,0.841,0.397,0.386218877
0.711,0.578,0.666,0.517397857
0.721,0.676,0.62,0.525611173
0.934,0.661,0.88,0.42296936
0.742,0.853,0.95,0.439535619
0.385,0.928,0.599,0.316257849
0.423,0.872,0.493,0.582549988
0.905,0.828,0.945,0.427145832
0.732,0.517,0.943,0.575067657
0.443,0.882,0.141,0.714616007
0.635,0.887,0.766,0.65707762
0.86,0.701,0.474,0.542177432
0.632,0.734,0.645,0.477756286
0.629,0.645,0.52,0.311448952
0.872,0.719,0.32,0.418743609
0.374,0.29,0.321,0.526543385
0.45,0.907,0.344,0.444073476
0.619,0.916,0.0599,0.369747071
0.314,0.944,0.467,0.677393258
0.41,0.976,0.204,0.706185038
0.613,0.913,0.641,0.421031018
0.559,0.719,0.602,0.603645891
0.867,0.857,0.402,0.534062676
0.671,0.78,0.748,0.607797722
0.689,0.652,0.702,0.373693569
0.607,0.676,0.247,0.470331448
0.601,0.928,0.625,0.476368236
0.472,0.966,0.197,0.697832095
0.746,0.885,0.961,0.689626992
0.659,0.926,0.278,0.521529155
0.401,0.872,0.642,0.322138583
0.644,0.326,0.407,0.509451474
0.565,0.947,0.587,0.410674026
0.616,0.852,0.592,0.437190717
0.598,0.608,0.812,0.332594135
0.803,0.681,0.107,0.513344586
0.549,0.709,0.756,0.575006057
0.774,0.954,0.449,0.517463564
0.562,0.68,0.224,0.304139101
0.736,0.794,0.827,0.47619165
0.667,0.726,0.196,0.608475321
0.663,0.663,0.919,0.493870813
0.531,0.969,0.545,0.425067863
0.78,0.655,0.424,0.492897535
0.519,0.551,0.141,0.356581125
0.44,0.897,0.467,0.534863474
0.536,0.457,0.499,0.680444505
0.716,0.956,0.604,0.448426534
0.653,0.473,0.622,0.570049321
0.713,0.923,0.81,0.480515961
0.537,0.596,0.109,0.575038911
0.483,0.964,0.359,0.698111348
0.88,0.593,0.718,0.543610656
0.866,0.283,0.691,0.406070462
0.54,0.628,0.493,0.574985524
0.832,0.666,0.81,0.449826904
0.556,0.574,0.29,0.570636573
0.453,0.936,0.0343,0.673594599
0.465,0.98,0.145,0.575038911
0.704,0.844,0.656,0.505164123
0.662,0.0691,0.44,0.422275335
0.598,0.816,0.877,0.47587133
0.454,0.378,0.272,0.697133963
0.731,0.992,0.0393,0.513422612
0.349,0.995,0.223,0.780002218
0.79,0.84,0.0873,0.521570222
0.916,0.595,0.697,0.492905748
0.507,0.316,0.198,0.463666342
0.277,0.0314,0.0495,0.540317116
0.803,0.984,0.852,0.513365119
0.464,0.842,0.957,0.368609527
0.798,0.932,0.255,0.525631707
0.654,0.263,0.632,0.319411762
0.795,0.868,0.452,0.525635813
0.565,0.446,0.266,0.575429043
0.828,0.873,0.975,0.528264075
0.396,0.884,0.485,0.415170816
0.626,0.808,0.846,0.525598853
0.0969,0.315,0.158,0.340667825
0.585,0.107,0.732,0.433108699
0.716,0.524,0.608,0.551778799
0.692,0.903,0.403,0.52573848
0.699,0.459,0.201,0.303950194
0.17,0.0595,0.157,0.576927973
0.623,0.254,0.625,0.3395426
0.741,0.976,0.533,0.52565224
0.677,0.649,0.787,0.336811673
0.616,0.93,0.0903,0.542169219
0.742,0.706,0.478,0.52577544
0.689,0.832,0.896,0.52560296
0.423,0.183,0.142,0.502412662
0.825,0.526,0.679,0.525635813
0.803,0.356,0.739,0.439207086
0.615,0.721,0.594,0.533927156
0.706,0.748,0.693,0.624162755
0.541,0.906,0.42,0.542103512
0.554,0.808,0.337,0.380219049
0.805,0.791,0.885,0.521611288
0.633,0.572,0.783,0.350260978
0.812,0.71,0.488,0.52560296
0.785,0.555,0.409,0.369607445
0.783,0.9,0.346,0.525685093
0.105,0.951,0.00812,0.375705832
0.423,0.945,0.155,0.718784265
0.736,0.759,0.485,0.5258124
0.727,0.9,0.574,0.513344586
0.467,0.986,0.4,0.656798367
0.648,0.287,0.213,0.839092921
0.408,0.302,0.283,0.396115923
0.757,0.656,0.198,0.517570337
0.39,0.255,0.179,0.501242264
0.406,0.727,0.227,0.525533147
0.615,0.83,0.632,0.435470028
0.626,0.808,0.846,0.525598853
0.722,0.698,0.818,0.32852033
0.729,0.955,0.896,0.525685093
0.245,0.678,0.288,0.343415179
0.533,0.941,0.248,0.529767111
0.403,0.445,0.172,0.636043317
0.645,0.938,0.558,0.534124276
0.356,0.474,0.094,0.534658141
0.783,0.9,0.346,0.525685093
0.492,0.145,0.218,0.369919551
0.309,0.129,0.208,0.37520482
0.572,0.983,0.552,0.52552904
0.614,0.977,0.506,0.525623493
0.554,0.696,0.446,0.566928261
0.798,0.932,0.255,0.525631707
0.623,0.941,0.934,0.583157774
0.783,0.9,0.346,0.525685093
0.567,0.481,0.233,0.599017687
0.875,0.934,0.848,0.550366109
0.458,0.0743,0.232,0.44733827
0.741,0.825,0.319,0.525734373
0.556,0.653,0.401,0.287433215
0.594,0.495,0.586,0.342778647
0.705,0.784,0.418,0.43111697
0.379,0.11,0.1,0.50166525
0.374,0.082,0.037,0.375463539
0.825,0.526,0.679,0.525635813
0.772,0.615,0.704,0.492642922
0.771,0.904,0.939,0.428242309
0.508,0.88,0.337,0.57519907
0.413,0.982,0.48,0.719133331
0.615,0.614,0.517,0.631534206
0.682,0.344,0.0822,0.513381545
0.316,0.509,0.17,0.715182726
0.562,0.991,0.138,0.525574213
0.537,0.89,0.597,0.468520412
0.7,0.804,0.546,0.525656347
0.469,0.67,0.158,0.59154357
0.591,0.675,0.473,0.359792532
0.0716,0.0408,0.0377,0.316405689
0.537,0.949,0.0769,0.574845898
0.514,0.873,0.459,0.509299527
0.72,0.857,0.629,0.529738365
0.214,0.156,0.132,0.310685114
0.625,0.955,0.744,0.574850004
0.703,0.691,0.906,0.49697134
0.432,0.6,0.161,0.62497998
0.581,0.629,0.63,0.60091907
0.895,0.953,0.567,0.52570152
0.627,0.816,0.648,0.644921912
0.565,0.508,0.701,0.357295683
0.691,0.786,0.632,0.674009371
0.502,0.0105,0,0.142217678
0.327,0.39,0.0649,0.402197883
0.827,0.686,0.816,0.355160221
0.578,0.825,0.951,0.467777107
0.799,0.83,0.15,0.521533262
0.654,0.545,0.394,0.607699163
0.82,0.721,0.626,0.513332266
0.749,0.466,0.648,0.460114083
0.585,0.913,0.809,0.632244658
0.494,0.697,0.344,0.442159774
0.692,0.58,0.233,0.525566
0.152,0.0667,0.0686,0.394473259
0.423,0.945,0.155,0.718784265
0.452,0.566,0.407,0.567351247
0.685,0.698,0.0369,0.525693307
0.523,0.886,0.745,0.706172718
0.681,0.626,0.184,0.542062446
0.356,0.342,0.116,0.46618783
0.291,0.205,0.209,0.399894048
0.593,0.731,0.61,0.657410259
0.804,0.932,0.894,0.410645279
0.457,0.964,0.372,0.459830724
0.757,0.656,0.198,0.517570337
0.54,0.86,0.585,0.525352454
0.758,0.648,0.486,0.525705627
0.563,0.917,0.573,0.37811644
0.7,0.915,0.908,0.525594747
0.52,0.559,0.254,0.603448771
0.671,0.94,0.394,0.52565224
0.52,0.655,0.29,0.519874172
0.526,0.522,0.682,0.378900812
0.734,0.766,0.6,0.525594747
0.755,0.872,0.573,0.525783653
0.438,0.593,0.0791,0.5256276
0.259,0.939,0.755,0.821984584
0.425,0.363,0.12,0.412415249
0.673,0.729,0.494,0.533307051
0.553,0.587,0.28,0.599756886
0.751,0.585,0.436,0.52565224
0.116,0.059,0.0393,0.386588476
0.72,0.857,0.629,0.529738365
0.18,0.636,0.39,0.308915144
0.515,0.857,0.113,0.542197966
0.639,0.894,0.535,0.336622766
0.65,0.64,0.778,0.410715092
0.905,0.753,0.747,0.394444513
0.598,0.826,0.451,0.369623871
0.639,0.435,0.613,0.4519829
0.0708,0.123,0.056,0.254165178
0.509,0.208,0.282,0.48416678
0.613,0.957,0.872,0.517512844
0.528,0.757,0.304,0.381947952
0.685,0.692,0.147,0.53386145
0.673,0.738,0.681,0.385968371
0.121,0.62,0.314,0.250050307
0.876,0.558,0.79,0.32233981
0.653,0.929,0.272,0.525680987
0.73,0.511,0.644,0.525754906
0.793,0.355,0.16,0.52570152
0.779,0.743,0.821,0.591215037
0.57,0.624,0.0763,0.51293392
0.423,0.746,0.214,0.574127232
0.369,0.472,0.132,0.620766549
0.563,0.704,0.372,0.492819508
0.667,0.708,0.457,0.558423372
0.728,0.858,0.591,0.513558132
0.416,0.936,0.519,0.775969479
0.633,0.904,0.752,0.530029938
0.365,0.625,0.575,0.591744796
0.582,0.663,0.695,0.701499341
0.69,0.736,0.585,0.501049251
0.826,0.531,0.758,0.425741354
0.546,0.553,0.601,0.406550941
0.599,0.734,0.243,0.488396637
0.69,0.42,0.688,0.51305712
0.732,0.424,0.748,0.35412945
0.464,0.95,0.724,0.747247512
0.554,0.868,0.402,0.381537286
0.533,0.946,0.784,0.379927476
0.493,0.914,0.519,0.713301876
0.757,0.656,0.198,0.517570337
0.18,0.636,0.39,0.310594767
0.724,0.866,0.364,0.550218269
0.266,0.211,0.182,0.696090872
0.608,0.867,0.185,0.525648133
0.686,0.322,0.511,0.640564748
0.685,0.698,0.0369,0.525693307
0.665,0.908,0.653,0.39439934
0.338,0.803,0.227,0.525520827
0.519,0.659,0.694,0.372354799
0.742,0.902,0.575,0.525635813
